"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX1012976","LATERNA VILLA MHP","Region 6","Texas","Community water system","285","-","Harris","9","90","7"
"TX0110047","BASTROP WEST WATER SUPPLY","Region 6","Texas","Community water system","318","-","Bastrop","7","29","7"
"TX1700743","MONTGOMERY COUNTY MUD 84","Region 6","Texas","Community water system","2,097","-","Montgomery","5","0","4"
"TX2280004","APPLE SPRINGS WSC","Region 6","Texas","Community water system","538","-","Trinity","14","7","8"
"TX0810034","SOUTHERN OAKS WATER SUPPLY","Region 6","Texas","Community water system","1,464","-","Freestone","23","2","7"
"TX0600018","DELTA COUNTY MUD","Region 6","Texas","Community water system","2,943","-","Delta","55","3","6"
"TX2050003","CITY OF MATHIS","Region 6","Texas","Community water system","5,037","-","San Patricio","17","30","14"
"TX1013107","HARRIS COUNTY MUD 371","Region 6","Texas","Community water system","2,655","-","Harris","16","1","6"
"TX1630031","GUSVILLE MOBILE HOME PARK","Region 6","Texas","Community water system","279","-","Medina","17","87","6"
"TX2120021","STAR MOUNTAIN WSC","Region 6","Texas","Community water system","1,764","-","Smith","19","4","7"
"TX1000035","LUMBERTON MUD","Region 6","Texas","Community water system","23,514","-","Hardin","34","5","9"
"TX1010026","CITY OF TOMBALL","Region 6","Texas","Community water system","10,000","-","Harris","35","4","7"
"TX2120015","CRYSTAL SYSTEMS","Region 6","Texas","Community water system","4,331","-","Smith","41","6","8"
"TX1290042","SOUTHEAST KAUFMAN WSC","Region 6","Texas","Community water system","168","-","Kaufman","5","6","9"
"TX0130019","HILLTOP MOBILE HOME PARK","Region 6","Texas","Community water system","255","-","Bee","14","12","8"
"TX0200134","COUNTRYSIDE MOBILE HOME PARK","Region 6","Texas","Community water system","36","-","Brazoria","8","109","6"
"TX0950004","PLAINVIEW MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","20,767","-","Hale","83","8","13"
"TX0470028","COMANCHE COUNTY WSC BEATTIE","Region 6","Texas","Community water system","933","-","Comanche","25","16","7"
"TX2210010","TUSCOLA-TAYLOR COUNTY WCID 1","Region 6","Texas","Community water system","740","-","Taylor","9","2","8"
"TX2270369","MUNICIPAL GROUNDWATER SOLUTIONS","Region 6","Texas","Community water system","0","-","Travis","7","1","4"
"TX1740029","NACOGDOCHES COUNTY MUD 1","Region 6","Texas","Community water system","209","-","Nacogdoches","5","11","7"
"TX1010565","HARRIS COUNTY MUD 43","Region 6","Texas","Community water system","5,211","-","Harris","16","4","8"
"TX1260131","RANCH OAKS MOBILE HOME PARK","Region 6","Texas","Community water system","147","-","Johnson","10","4","3"
"TX1220015","FORT DAVIS ESTATES","Region 6","Texas","Community water system","100","-","Jeff Davis","8","19","10"
"TX0710186","PASEO DEL ESTE MUD 1","Region 6","Texas","Community water system","5,345","-","El Paso","5","5","3"
"TX1012577","HARRIS COUNTY MUD 216","Region 6","Texas","Community water system","1,278","-","Harris","12","2","5"
"TX0190012","MACEDONIA EYLAU MUD 1","Region 6","Texas","Community water system","8,373","-","Bowie","8","7","7"
"TX0340018","CITY OF QUEEN CITY","Region 6","Texas","Community water system","2,336","-","Cass","14","39","7"
"TX2000005","NORTH RUNNELS WSC","Region 6","Texas","Community water system","2,898","-","Runnels","54","32","8"
"TX0710172","VINTON HILLS SUBDIVISION","Region 6","Texas","Community water system","474","-","El Paso","10","3","9"
"TX0710169","VILLA ALEGRE ESTATES","Region 6","Texas","Community water system","66","-","El Paso","9","0","10"
"TX0710151","VINTON VILLAGE ESTATES","Region 6","Texas","Community water system","246","-","El Paso","6","0","9"
"TX1940004","CITY OF ANNONA","Region 6","Texas","Community water system","238","-","Red River","9","93","8"
"TX2460061","BRUSHY CREEK MUD","Region 6","Texas","Community water system","20,534","-","Williamson","24","8","8"
"TX0920028","SUN ACRES MOBILE HOME PARK","Region 6","Texas","Community water system","204","-","Gregg","14","18","10"
"TX1020011","SHADOWOOD WATER CO","Region 6","Texas","Community water system","456","-","Harrison","13","5","9"
"TX2010023","MT ENTERPRISE WSC","Region 6","Texas","Community water system","2,103","-","Rusk","18","7","7"
"TX0890006","GONZALES COUNTY WSC","Region 6","Texas","Community water system","7,782","-","Gonzales","123","45","16"
"TX0910060","KENTUCKYTOWN WSC","Region 6","Texas","Community water system","3,294","-","Grayson","50","3","6"
"TX0460250","ROCKWALL RANCH SUBDIVISION","Region 6","Texas","Community water system","1,512","-","Comal","14","1","5"
"TX1700642","WOOD TRACE MUD 1","Region 6","Texas","Community water system","369","-","Montgomery","11","0","2"
"TX0910022","TWO WAY SUD","Region 6","Texas","Community water system","5,217","-","Grayson","52","0","7"
"TX1550042","ROSS WSC","Region 6","Texas","Community water system","4,827","-","McLennan","25","7","7"
"TX2020014","BEECHWOOD WSC","Region 6","Texas","Community water system","1,143","-","Sabine","16","32","8"
"TX0840011","BACLIFF MUD","Region 6","Texas","Community water system","7,095","-","Galveston","13","10","9"
"TX1011911","SOUTHWEST HARRIS COUNTY MUD 1","Region 6","Texas","Community water system","1,584","-","Harris","20","49","7"
"TX1011599","NORTHWEST HARRIS COUNTY MUD 9","Region 6","Texas","Community water system","7,635","-","Harris","21","2","7"
"TX1011642","HARRIS COUNTY MUD 154","Region 6","Texas","Community water system","8,535","-","Harris","28","1","7"
"TX1650133","MIDLAND COUNTY FWSD 1","Region 6","Texas","Community water system","0","-","Midland","83","0","1"
"TX1290052","NORTH TEXAS MWD TAWAKONI WTP","Region 6","Texas","Community water system","0","-","Kaufman","10","0","2"
"TX0430044","NORTH TEXAS MWD WYLIE WTP","Region 6","Texas","Community water system","90","-","Collin","143","7","16"
"TX0740051","NORTH TEXAS MWD - BONHAM WTP","Region 6","Texas","Community water system","0","-","Fannin","10","1","4"
"TX0910028","CITY OF DORCHESTER","Region 6","Texas","Community water system","1,683","-","Grayson","17","4","7"
"TX0790477","FORT BEND COUNTY MUD 134A","Region 6","Texas","Community water system","0","-","Fort Bend","11","7","3"
"TX1330142","INGRAM OAKS RETIREMENT COMMUNITY","Region 6","Texas","Community water system","324","-","Kerr","7","8","8"
"TX0280013","MARTINDALE WSC","Region 6","Texas","Community water system","3,045","-","Caldwell","25","34","11"
"TX0840057","TIFFANY WATER","Region 6","Texas","Community water system","150","-","Galveston","12","41","8"
"TX0430055","NORTH COLLIN SUD","Region 6","Texas","Community water system","6,603","-","Collin","27","10","8"
"TX0610068","KNOB HILL WATER SYSTEM","Region 6","Texas","Community water system","228","-","Denton","19","5","8"
"TX1740010","D & M WSC","Region 6","Texas","Community water system","5,184","-","Nacogdoches","80","11","7"
"TX0730024","SUDDUTH WATER SYSTEM","Region 6","Texas","Community water system","201","-","Falls","9","16","6"
"TX2390021","GUN & ROD ESTATES","Region 6","Texas","Community water system","228","-","Washington","13","10","6"
"TX1010712","HARRIS COUNTY MUD 8","Region 6","Texas","Community water system","6,066","-","Harris","5","3","7"
"TX2500010","CITY OF YANTIS","Region 6","Texas","Community water system","789","-","Wood","21","16","7"
"TX0430009","TOWN OF PROSPER","Region 6","Texas","Community water system","15,970","-","Collin","42","1","9"
"TX1010209","HARRIS COUNTY FWSD 58","Region 6","Texas","Community water system","1,875","-","Harris","23","1","7"
"TX1700389","WALNUT COVE WSC","Region 6","Texas","Community water system","1,524","-","Montgomery","15","16","8"
"TX1011120","BOYS & GIRLS COUNTRY","Region 6","Texas","Community water system","100","-","Harris","11","14","7"
"TX1012865","KINGS MANOR MUD","Region 6","Texas","Community water system","4,398","-","Harris","15","0","7"
"TX2100005","CHOICE WSC","Region 6","Texas","Community water system","986","-","Shelby","25","16","9"
"TX0720034","EQUESTRIAN ESTATES","Region 6","Texas","Community water system","129","-","Erath","11","101","7"
"TX0720033","CATTAIL CREEK MHP","Region 6","Texas","Community water system","135","-","Erath","11","230","8"
"TX0510004","KING COTTLE WSC","Region 6","Texas","Community water system","739","-","Cottle","7","58","7"
"TX1012858","WEST HARRIS COUNTY MUD 11","Region 6","Texas","Community water system","8,205","-","Harris","34","4","6"
"TX1870003","SODA WSC","Region 6","Texas","Community water system","1,681","-","Polk","31","11","7"
"TX0610264","DENTON COUNTY FWSD 1-A CASTLE HILLS","Region 6","Texas","Community water system","15,741","-","Denton","15","7","3"
"TX1760003","BURKEVILLE WSC","Region 6","Texas","Community water system","931","-","Newton","20","3","6"
"TX1400027","SUNNYDALE WSC","Region 6","Texas","Community water system","150","-","Lamb","6","18","7"
"TX0030017","BEULAH WSC","Region 6","Texas","Community water system","562","-","Angelina","11","7","7"
"TX1080238","SOL Y MAR","Region 6","Texas","Community water system","103","-","Hidalgo","6","126","3"
"TX1840182","HIGHLAND TERRACE APARTMENTS","Region 6","Texas","Community water system","42","-","Parker","11","15","2"
"TX2200117","COOLEY POINT","Region 6","Texas","Community water system","156","-","Tarrant","12","32","9"
"TX0610052","VACATION VILLAGE","Region 6","Texas","Community water system","1,002","-","Denton","19","10","7"
"TX2490049","HILLS OF BRIAR OAKS","Region 6","Texas","Community water system","624","-","Wise","16","16","8"
"TX2330011","SAN PEDRO CANYON SUBDIVISION - UPPER","Region 6","Texas","Community water system","150","-","Val Verde","12","147","8"
"TX2400001","CITY OF LAREDO","Region 6","Texas","Community water system","244,731","-","Webb","163","86","13"
"TX1011567","KINGSLAND ESTATES WSC","Region 6","Texas","Community water system","36","-","Harris","6","31","6"
"TX1011692","CORNERSTONES MUD","Region 6","Texas","Community water system","5,334","-","Harris","15","0","6"
"TX2370069","BFT FAMILY TRAILER PARK","Region 6","Texas","Community water system","45","-","Waller","6","29","7"
"TX1260006","CITY OF VENUS","Region 6","Texas","Community water system","2,050","-","Johnson","21","19","8"
"TX0690011","BARKSDALE WSC","Region 6","Texas","Community water system","249","-","Edwards","13","15","7"
"TX0340015","CITY OF DOUGLASSVILLE","Region 6","Texas","Community water system","264","-","Cass","7","43","8"
"TX1630028","MEDINA RIVER WEST WSC","Region 6","Texas","Community water system","1,496","-","Medina","14","6","7"
"TX1410001","CITY OF LAMPASAS","Region 6","Texas","Community water system","10,236","-","Lampasas","14","12","7"
"TX2030007","SAN AUGUSTINE RURAL WSC","Region 6","Texas","Community water system","1,822","-","San Augustine","37","39","8"
"TX1020002","CITY OF MARSHALL","Region 6","Texas","Community water system","22,409","-","Harrison","17","13","14"
"TX1290013","ELMO WSC","Region 6","Texas","Community water system","2,280","-","Kaufman","10","20","9"
"TX2120005","EAST TEXAS MUD OF SMITH COUNTY","Region 6","Texas","Community water system","2,574","-","Smith","23","4","9"
"TX1470009","HHSC MEXIA STATE SUPPORTED LIVING CENTER","Region 6","Texas","Community water system","700","-","Limestone","12","8","7"
"TX1013261","SPRING MEADOWS MUD","Region 6","Texas","Community water system","3,771","-","Harris","5","3","6"
"TX0790254","FORT BEND COUNTY MUD 42 WAT PLAT","Region 6","Texas","Community water system","4,050","-","Fort Bend","14","1","9"
"TX1011828","BENTWOOD ESTATES MHP","Region 6","Texas","Community water system","135","-","Harris","12","46","6"
"TX0890002","CITY OF NIXON","Region 6","Texas","Community water system","2,378","-","Gonzales","27","6","8"
"TX1190002","CITY OF JACKSBORO","Region 6","Texas","Community water system","4,450","-","Jack","16","60","11"
"TX1520072","TEXAS BOYS RANCH","Region 6","Texas","Community water system","50","-","Lubbock","7","36","10"
"TX1550028","GHOLSON WSC","Region 6","Texas","Community water system","3,093","-","McLennan","29","6","6"
"TX1990001","CITY OF ROCKWALL","Region 6","Texas","Community water system","40,620","-","Rockwall","30","1","11"
"TX2200010","CITY OF EVERMAN","Region 6","Texas","Community water system","5,913","-","Tarrant","38","7","9"
"TX0200011","CITY OF DANBURY","Region 6","Texas","Community water system","2,325","-","Brazoria","14","46","9"
"TX0730004","TRI COUNTY SUD","Region 6","Texas","Community water system","5,013","-","Falls","71","120","8"
"TX1010896","HARRIS COUNTY MUD 48","Region 6","Texas","Community water system","456","-","Harris","7","1","6"
"TX0610199","HILLTOP ESTATES WSC","Region 6","Texas","Community water system","59","-","Denton","19","70","7"
"TX0610113","RED ROCK WSC","Region 6","Texas","Community water system","159","-","Denton","8","47","9"
"TX0570098","MATTHEW ROAD WSC","Region 6","Texas","Community water system","279","-","Dallas","13","40","7"
"TX1160012","CITY OF WEST TAWAKONI","Region 6","Texas","Community water system","3,168","-","Hunt","14","43","18"
"TX1420002","ENCINAL WSC","Region 6","Texas","Community water system","1,338","-","La Salle","19","4","7"
"TX0790185","BROWNS MOBILE HOME PARK","Region 6","Texas","Community water system","57","-","Fort Bend","7","15","9"
"TX1390015","LAMAR COUNTY WATER SUPPLY DISTRICT","Region 6","Texas","Community water system","22,269","-","Lamar","68","16","8"
"TX0190001","CITY OF DEKALB","Region 6","Texas","Community water system","1,699","-","Bowie","14","22","8"
"TX1090006","CITY OF WHITNEY","Region 6","Texas","Community water system","2,087","-","Hill","23","9","7"
"TX1570001","CITY OF MADISONVILLE","Region 6","Texas","Community water system","4,987","-","Madison","24","8","7"
"TX2350002","CITY OF VICTORIA","Region 6","Texas","Community water system","62,592","-","Victoria","60","3","15"
"TX1450001","CITY OF BUFFALO","Region 6","Texas","Community water system","1,856","-","Leon","19","3","6"
"TX0100061","HILL COUNTRY MOBILE HOME PARK","Region 6","Texas","Community water system","75","-","Bandera","9","54","7"
"TX1170007","PANHANDLE UTILITY","Region 6","Texas","Community water system","100","-","Hutchinson","8","75","8"
"TX0360108","LOST LAKES","Region 6","Texas","Community water system","147","-","Chambers","9","19","7"
"TX1700036","WHITE OAK VALLEY ESTATES","Region 6","Texas","Community water system","678","-","Montgomery","17","8","8"
"TX1700031","SHADY BROOK ACRES","Region 6","Texas","Community water system","171","-","Montgomery","9","6","8"
"TX1700013","HAZY HOLLOW EAST ESTATES","Region 6","Texas","Community water system","2,103","-","Montgomery","56","16","8"
"TX1010213","SPRING CREEK VALLEY ESTATES","Region 6","Texas","Community water system","645","-","Harris","14","5","7"
"TX1020078","WEST HARRISON WSC","Region 6","Texas","Community water system","1,437","-","Harrison","18","6","7"
"TX0610119","FOREST HILL TWO WSC","Region 6","Texas","Community water system","108","-","Denton","11","23","9"
"TX1700087","CITY OF SPLENDORA","Region 6","Texas","Community water system","7,956","-","Montgomery","27","22","8"
"TX0790541","FORT BEND COUNTY MUD 156","Region 6","Texas","Community water system","1,053","-","Fort Bend","4","1","2"
"TX2040051","DODGE OAKHURST WSC 2","Region 6","Texas","Community water system","1,755","-","San Jacinto","17","17","7"
"TX2230002","CITY OF MEADOW","Region 6","Texas","Community water system","593","-","Terry","18","127","11"
"TX0540003","CITY OF RALLS","Region 6","Texas","Community water system","1,990","-","Crosby","14","10","12"
"TX1810004","CITY OF ORANGE","Region 6","Texas","Community water system","19,418","-","Orange","34","22","8"
"TX1930001","CITY OF CAMP WOOD","Region 6","Texas","Community water system","1,350","-","Real","15","78","13"
"TX0030001","CITY OF DIBOLL","Region 6","Texas","Community water system","5,309","-","Angelina","27","13","7"
"TX0790291","CINCO MUD 5","Region 6","Texas","Community water system","2,601","-","Fort Bend","5","0","9"
"TX1010274","HARRIS COUNTY WCID 113 ENCHANTED VILLAGE","Region 6","Texas","Community water system","1,212","-","Harris","13","0","9"
"TX1012766","HARRIS COUNTY MUD 255","Region 6","Texas","Community water system","1,185","-","Harris","7","5","8"
"TX2380003","CITY OF GRANDFALLS","Region 6","Texas","Community water system","360","-","Ward","14","11","11"
"TX0140007","BELL MILAM FALLS WSC","Region 6","Texas","Community water system","5,754","-","Bell","79","33","6"
"TX1090075","LAKE WHITNEY RV & GOLF","Region 6","Texas","Community water system","624","-","Hill","9","22","4"
"TX0610226","MUSTANG SUD LIGHT RANCH ESTATES","Region 6","Texas","Community water system","96","-","Denton","13","15","7"
"TX1800001","VEGA MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","885","-","Oldham","19","27","9"
"TX0980003","MORSE WSC","Region 6","Texas","Community water system","172","-","Hansford","12","17","11"
"TX1700139","MONTGOMERY COUNTY MUD 36","Region 6","Texas","Community water system","4,496","-","Montgomery","5","8","9"
"TX1550026","ELM CREEK WSC","Region 6","Texas","Community water system","4,455","-","McLennan","44","135","7"
"TX2010012","CRYSTAL FARMS WSC","Region 6","Texas","Community water system","1,194","-","Rusk","20","8","6"
"TX1040001","CITY OF HASKELL","Region 6","Texas","Community water system","3,322","-","Haskell","13","45","8"
"TX1011679","FRY ROAD MUD","Region 6","Texas","Community water system","3,816","-","Harris","16","3","8"
"TX1470002","CITY OF GROESBECK","Region 6","Texas","Community water system","4,328","-","Limestone","14","55","10"
"TX1450009","CITY OF MARQUEZ","Region 6","Texas","Community water system","290","-","Leon","9","19","7"
"TX1013360","HARRIS COUNTY MUD 387","Region 6","Texas","Community water system","3","-","Harris","35","5","3"
"TX1700065","CAPE MALIBU WSC","Region 6","Texas","Community water system","363","-","Montgomery","13","7","8"
"TX1650003","AIRLINE MOBILE HOME PARK","Region 6","Texas","Community water system","1,750","-","Midland","51","40","10"
"TX1760001","CITY OF NEWTON","Region 6","Texas","Community water system","2,761","-","Newton","25","7","9"
"TX0220035","STUDY BUTTE TERLINGUA WATER SYSTEM","Region 6","Texas","Community water system","624","-","Brewster","14","24","8"
"TX1290016","HIGH POINT WATER SUPPLY CORPORATION","Region 6","Texas","Community water system","6,780","-","Kaufman","34","18","11"
"TX0200607","OYSTER CREEK ESTATES","Region 6","Texas","Community water system","81","-","Brazoria","14","6","5"
"TX1700237","ROMAN FOREST PUD 4","Region 6","Texas","Community water system","45","-","Montgomery","5","33","8"
"TX0570018","CITY OF WILMER","Region 6","Texas","Community water system","4,200","-","Dallas","18","47","11"
"TX1530001","CITY OF ODONNELL","Region 6","Texas","Community water system","800","-","Lynn","13","5","11"
"TX1500006","3 G WSC","Region 6","Texas","Community water system","391","-","Llano","37","9","9"
"TX1010148","MEMORIAL VILLAGES WATER AUTHORITY","Region 6","Texas","Community water system","11,427","-","Harris","40","7","8"
"TX0450049","COLUMBUS OAKS APARTMENTS","Region 6","Texas","Community water system","96","-","Colorado","7","2","8"
"TX2010011","CROSS ROADS SUD","Region 6","Texas","Community water system","3,828","-","Rusk","28","8","6"
"TX1210064","UPPER JASPER COUNTY WATER AUTHORITY 2","Region 6","Texas","Community water system","1,124","-","Jasper","7","1","9"
"TX1210060","UPPER JASPER COUNTY WATER AUTHORITY 1","Region 6","Texas","Community water system","3,225","-","Jasper","18","1","9"
"TX0790428","SUN RANCH WATER SYSTEM","Region 6","Texas","Community water system","75","-","Fort Bend","9","9","5"
"TX0810015","PLEASANT GROVE WSC","Region 6","Texas","Community water system","1,343","-","Freestone","27","10","7"
"TX1010908","RICE UNIVERSITY","Region 6","Texas","Community water system","9,032","-","Harris","18","5","7"
"TX1090068","AQUILLA WSD","Region 6","Texas","Community water system","0","-","Hill","25","10","12"
"TX1080011","CITY OF WESLACO","Region 6","Texas","Community water system","32,092","-","Hidalgo","28","7","16"
"TX1080234","MILITARY HWY WSC PROGRESO","Region 6","Texas","Community water system","6,219","-","Hidalgo","55","4","12"
"TX1690023","AMON G CARTER LAKE WSC","Region 6","Texas","Community water system","801","-","Montague","5","30","7"
"TX1700661","LAKEWOOD ON LAKE CONROE POA","Region 6","Texas","Community water system","90","-","Montgomery","8","13","5"
"TX1290025","TALTY SUD","Region 6","Texas","Community water system","9,570","-","Kaufman","21","2","10"
"TX1010331","NORTH GREEN MUD","Region 6","Texas","Community water system","4,941","-","Harris","16","2","6"
"TX1520192","TERRELLS MOBILE HOME PARK","Region 6","Texas","Community water system","70","-","Lubbock","8","180","10"
"TX1520003","CITY OF SHALLOWATER","Region 6","Texas","Community water system","2,484","-","Lubbock","24","28","10"
"TX2440002","HARROLD WSC","Region 6","Texas","Community water system","141","-","Wilbarger","14","8","6"
"TX1013335","HARRIS COUNTY MUD 419","Region 6","Texas","Community water system","7,389","-","Harris","5","0","3"
"TX1980018","POST OAK","Region 6","Texas","Community water system","33","-","Robertson","6","33","7"
"TX1050019","GOFORTH SUD","Region 6","Texas","Community water system","20,790","-","Hays","44","12","10"
"TX1860026","PECOS COUNTY WCID 1","Region 6","Texas","Community water system","3,174","-","Pecos","20","1","10"
"TX1810127","PARKVIEW WATER SUPPLY","Region 6","Texas","Community water system","81","-","Orange","9","30","8"
"TX2100019","CITY OF HUXLEY","Region 6","Texas","Community water system","2,290","-","Shelby","19","96","13"
"TX1910044","PONDEROSA MOBILE HOME COMPLEX","Region 6","Texas","Community water system","87","-","Randall","10","63","9"
"TX2460145","WILLIAMSON COUNTY MUD 10","Region 6","Texas","Community water system","3,480","-","Williamson","7","1","3"
"TX1370035","SOUTH TEXAS WATER AUTHORITY","Region 6","Texas","Community water system","0","-","Kleberg","51","4","8"
"TX0460214","EAGLES PEAK RANCH WSC","Region 6","Texas","Community water system","300","-","Comal","16","3","7"
"TX0610090","RIVIERA MOBILE HOME PARK","Region 6","Texas","Community water system","75","-","Denton","9","41","9"
"TX1012019","R&K WEIMAN MHP","Region 6","Texas","Community water system","279","-","Harris","10","12","8"
"TX1270006","HAWLEY WSC","Region 6","Texas","Community water system","8,025","-","Jones","44","4","8"
"TX1260007","CITY OF GODLEY","Region 6","Texas","Community water system","1,101","-","Johnson","28","11","8"
"TX1820003","CITY OF GRAFORD","Region 6","Texas","Community water system","584","-","Palo Pinto","14","13","8"
"TX1010172","INVERNESS FOREST IMPROVEMENT DISTRICT","Region 6","Texas","Community water system","2,196","-","Harris","15","4","9"
"TX2200060","CITY OF LAKE WORTH","Region 6","Texas","Community water system","4,780","-","Tarrant","27","2","9"
"TX1630037","VILLE DALSACE WATER SUPPLY","Region 6","Texas","Community water system","500","-","Medina","9","23","8"
"TX0340066","WESTERN CASS WSC","Region 6","Texas","Community water system","4,446","-","Cass","43","2","8"
"TX1820004","PALO PINTO WSC","Region 6","Texas","Community water system","700","-","Palo Pinto","10","10","7"
"TX0200018","TOWN OF HOLIDAY LAKES","Region 6","Texas","Community water system","1,005","-","Brazoria","19","18","6"
"TX1011823","HARRIS COUNTY MUD 71","Region 6","Texas","Community water system","11,439","-","Harris","28","1","6"
"TX2210015","SUN WSC","Region 6","Texas","Community water system","2,500","-","Taylor","42","8","7"
"TX1010768","HARRIS COUNTY FWSD 6","Region 6","Texas","Community water system","1,995","-","Harris","21","0","7"
"TX1550023","EAST CRAWFORD WSC","Region 6","Texas","Community water system","936","-","McLennan","19","5","6"
"TX0920040","CITY OF WARREN CITY","Region 6","Texas","Community water system","378","-","Gregg","11","15","8"
"TX1910004","ROCKWELL ACRES WATER SYSTEM","Region 6","Texas","Community water system","250","-","Randall","10","133","9"
"TX0290071","LA SALLE WCID 1-A","Region 6","Texas","Community water system","261","-","Calhoun","11","10","3"
"TX1010687","ENCANTO REAL UTILITY DISTRICT","Region 6","Texas","Community water system","1,506","-","Harris","13","4","9"
"TX1012974","HARRIS COUNTY MUD 344","Region 6","Texas","Community water system","3,123","-","Harris","16","0","8"
"TX1020023","TALLEY WSC","Region 6","Texas","Community water system","1,653","-","Harrison","27","20","7"
"TX1330119","SHALAKO WATER SUPPLY","Region 6","Texas","Community water system","123","-","Kerr","9","26","7"
"TX1330093","MARY MEAD WATER SYSTEM","Region 6","Texas","Community water system","211","-","Kerr","10","25","7"
"TX1330086","RUSTIC HILLS WATER","Region 6","Texas","Community water system","111","-","Kerr","11","23","8"
"TX1330006","CANYON SPRINGS WATER WORKS","Region 6","Texas","Community water system","570","-","Kerr","27","35","8"
"TX0860080","ROYAL OAKS APARTMENTS","Region 6","Texas","Community water system","57","-","Gillespie","10","54","7"
"TX1010012","HIDDEN VALLEY SUBDIVISION","Region 6","Texas","Community water system","3,888","-","Harris","14","4","6"
"TX0490041","PLEASANT RIDGE ADDITION","Region 6","Texas","Community water system","198","-","Cooke","11","299","7"
"TX0490030","TIMBER CREEK ADDITION","Region 6","Texas","Community water system","132","-","Cooke","10","248","7"
"TX0750003","CITY OF LA GRANGE","Region 6","Texas","Community water system","4,673","-","Fayette","48","22","8"
"TX1820008","CITY OF MINGUS","Region 6","Texas","Community water system","220","-","Palo Pinto","7","12","10"
"TX1610087","CANEY CREEK MUD OF MATAGORDA COUNTY","Region 6","Texas","Community water system","1,681","-","Matagorda","18","14","9"
"TX1012154","PINEWOOD PLACE MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","1,050","-","Harris","11","19","6"
"TX1010422","HARRIS COUNTY MUD 25 BROOK HOLLOW WEST S","Region 6","Texas","Community water system","975","-","Harris","18","35","8"
"TX1011973","TIMBERCREST VILLAGE","Region 6","Texas","Community water system","1,038","-","Harris","13","7","6"
"TX1010162","ATASCOCITA VILLAGE MOBILE HOME PARK","Region 6","Texas","Community water system","723","-","Harris","11","6","7"
"TX0770013","DOUGHERTY WATER WORKS","Region 6","Texas","Community water system","60","-","Floyd","7","13","10"
"TX1550112","WINDSOR WATER","Region 6","Texas","Community water system","700","-","McLennan","21","17","6"
"TX1012145","HARRIS COUNTY MUD 211","Region 6","Texas","Community water system","363","-","Harris","7","1","7"
"TX1100003","CITY OF SUNDOWN","Region 6","Texas","Community water system","1,397","-","Hockley","20","6","10"
"TX1011685","MORTON ROAD MUD","Region 6","Texas","Community water system","2,823","-","Harris","21","37","7"
"TX0430060","AIR PARK ESTATES","Region 6","Texas","Community water system","96","-","Collin","7","23","9"
"TX2290007","CYPRESS CREEK WSC","Region 6","Texas","Community water system","708","-","Tyler","26","15","7"
"TX2270182","TRAVIS COUNTY WCID 10","Region 6","Texas","Community water system","8,913","-","Travis","33","3","8"
"TX1050034","CIELO AZUL RANCH","Region 6","Texas","Community water system","84","-","Hays","20","67","6"
"TX1700183","MEACHEN MEADOWS SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","93","-","Montgomery","10","31","5"
"TX1610006","MARKHAM MUD","Region 6","Texas","Community water system","1,230","-","Matagorda","13","9","9"
"TX1940002","CITY OF CLARKSVILLE","Region 6","Texas","Community water system","3,237","-","Red River","23","18","14"
"TX2080007","KEY MOBILE HOME PARK","Region 6","Texas","Community water system","55","-","Scurry","14","77","6"
"TX1020003","CITY OF WASKOM","Region 6","Texas","Community water system","2,985","-","Harrison","28","0","7"
"TX0810033","KEECHI ADDITION","Region 6","Texas","Community water system","130","-","Freestone","10","5","6"
"TX0810029","WILLOWCREEK FARMS","Region 6","Texas","Community water system","45","-","Freestone","7","4","7"
"TX0810011","LAKEWOOD TANGLEWOOD","Region 6","Texas","Community water system","333","-","Freestone","12","4","6"
"TX0810010","WILDWOOD WATER SYSTEM","Region 6","Texas","Community water system","517","-","Freestone","20","7","6"
"TX2010028","OAKLAND WSC","Region 6","Texas","Community water system","225","-","Rusk","9","5","5"
"TX0340068","EASTERN CASS WSC","Region 6","Texas","Community water system","2,109","-","Cass","26","28","5"
"TX1870116","MAGNOLIA LAKE RV PARK","Region 6","Texas","Community water system","45","-","Polk","7","104","8"
"TX1010469","DELYNN WATER SYSTEM","Region 6","Texas","Community water system","78","-","Harris","11","4","7"
"TX1520149","WHORTON MOBILE HOME PARK","Region 6","Texas","Community water system","54","-","Lubbock","16","281","8"
"TX1013479","HARRIS COUNTY IMPROVEMENT DISTRICT 18","Region 6","Texas","Community water system","4,074","-","Harris","11","1","1"
"TX0460161","AMBER CREEK MHP","Region 6","Texas","Community water system","84","-","Comal","25","29","9"
"TX1650024","PECAN GROVE MOBILE HOME PARK","Region 6","Texas","Community water system","336","-","Midland","29","43","9"
"TX0580013","WELCH WSC","Region 6","Texas","Community water system","315","-","Dawson","7","157","11"
"TX1300002","KENDALL COUNTY WCID 1","Region 6","Texas","Community water system","2,691","-","Kendall","45","164","7"
"TX2270027","TRAVIS COUNTY WCID 17","Region 6","Texas","Community water system","43,074","-","Travis","68","6","11"
