"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX0080014","NEW ULM WSC","Region 6","Texas","Community water system","468","-","-","10","7","7"
"TX1011649","NORTHWEST HARRIS COUNTY MUD 10","Region 6","Texas","Community water system","6,450","-","-","33","9","6"
"TX0500003","CITY OF OGLESBY","Region 6","Texas","Community water system","474","-","-","16","2","5"
"TX2520007","FORT BELKNAP WSC","Region 6","Texas","Community water system","5,235","-","-","48","7","5"
"TX0030030","CITY OF ZAVALLA","Region 6","Texas","Community water system","710","-","-","42","22","6"
"TX1550006","CITY OF MOODY","Region 6","Texas","Community water system","1,869","-","-","14","8","5"
"TX0390013","CITY OF BELLEVUE","Region 6","Texas","Community water system","362","-","-","8","28","6"
"TX0410017","COKE COUNTY WSC","Region 6","Texas","Community water system","523","-","-","15","102","9"
"TX1810018","CHERRY HILL SUBDIVISION","Region 6","Texas","Community water system","69","-","-","5","61","7"
"TX0130019","HILLTOP MOBILE HOME PARK","Region 6","Texas","Community water system","255","-","-","13","10","7"
"TX1520106","COX ADDITION WATER SYSTEM","Region 6","Texas","Community water system","126","-","-","9","120","9"
"TX1520152","TOWN NORTH ESTATES","Region 6","Texas","Community water system","210","-","-","10","159","7"
"TX1520094","TOWN NORTH VILLAGE WATER SYSTEM","Region 6","Texas","Community water system","335","-","-","14","174","9"
"TX1520062","PLOTT ACRES","Region 6","Texas","Community water system","198","-","-","13","140","9"
"TX1011984","SUNSET MOBILE HOME PARK 1","Region 6","Texas","Community water system","63","-","-","6","12","5"
"TX1012892","KINGMONT MOBILE HOME PARK","Region 6","Texas","Community water system","420","-","-","10","6","5"
"TX1010863","TALLOWS MOBILE HOME PARK","Region 6","Texas","Community water system","114","-","-","9","10","5"
"TX1011972","SUNSET MOBILE HOME PARK 2","Region 6","Texas","Community water system","132","-","-","6","10","6"
"TX0610181","BRITTANY HILL WATER ASSOCIATION","Region 6","Texas","Community water system","177","-","-","10","7","7"
"TX2370029","CITY OF PRAIRIE VIEW","Region 6","Texas","Community water system","2,709","-","-","15","8","7"
"TX0700080","COMING OF CHRIST FULL GOSPEL CHURCH","Region 6","Texas","Community water system","81","-","-","9","16","5"
"TX1870095","LAKESIDE VILLAGE SUBDIVISION","Region 6","Texas","Community water system","354","-","-","11","2","6"
"TX1870149","SPRING CREEK PURE UTILITIES","Region 6","Texas","Community water system","271","-","-","10","47","6"
"TX1870154","BENTWOOD BEND WATER SYSTEM","Region 6","Texas","Community water system","60","-","-","9","3","6"
"TX1870059","FOREST SPRINGS WATER SYSTEM","Region 6","Texas","Community water system","304","-","-","11","3","7"
"TX1870064","TAYLOR LAKE ESTATES WATER SYSTEM","Region 6","Texas","Community water system","379","-","-","16","3","7"
"TX0270017","SKYLINE TERRACE SUBDIVISION","Region 6","Texas","Community water system","150","-","-","13","18","5"
"TX0270113","HIGH SIERRA WATER SYSTEM","Region 6","Texas","Community water system","108","-","-","9","40","6"
"TX0310143","LA MIRADA COUNTRY ESTATES","Region 6","Texas","Community water system","110","-","-","4","6","4"
"TX0900027","WALNUT CREEK ESTATES","Region 6","Texas","Community water system","105","-","-","8","2","9"
"TX0200102","MANVEL ROAD TERRACE SUBDIVISION","Region 6","Texas","Community water system","273","-","-","8","46","6"
"TX1260121","WALNUT CREEK MOBILE HOME PARK","Region 6","Texas","Community water system","150","-","-","14","45","7"
"TX1011433","VAN MANOR MOBILE HOME PARK","Region 6","Texas","Community water system","294","-","-","8","6","8"
"TX2390021","GUN & ROD ESTATES","Region 6","Texas","Community water system","228","-","-","12","4","5"
"TX2010042","SHAN D WATER SUPPLY","Region 6","Texas","Community water system","201","-","-","8","9","4"
"TX1012861","PEEK ROAD MOBILE HOME PARK","Region 6","Texas","Community water system","63","-","-","6","16","6"
"TX2320013","FORT INGE MOBILE HOME PARK","Region 6","Texas","Community water system","105","-","-","5","1","6"
"TX0150552","PLAZA MOBILE HOME PARK","Region 6","Texas","Community water system","66","-","-","4","313","2"
"TX0750003","CITY OF LA GRANGE","Region 6","Texas","Community water system","4,793","-","-","42","12","6"
"TX1820008","CITY OF MINGUS","Region 6","Texas","Community water system","250","-","-","6","11","9"
"TX1010897","HARRIS COUNTY MUD 118","Region 6","Texas","Community water system","6,684","-","-","16","1","7"
"TX0140024","BELL COUNTY WCID 5","Region 6","Texas","Community water system","429","-","-","9","4","5"
"TX0940085","OAK HILLS RANCH WATER","Region 6","Texas","Community water system","333","-","-","11","146","5"
"TX1010634","WESTON MUD","Region 6","Texas","Community water system","5,811","-","-","24","0","6"
"TX0790489","SIENNA PLANTATION MUD 4","Region 6","Texas","Community water system","474","-","-","3","15","1"
"TX1550037","M S WSC","Region 6","Texas","Community water system","744","-","-","19","57","5"
"TX2460152","WILLIAMSON COUNTY WSID 3","Region 6","Texas","Community water system","5,121","-","-","8","3","3"
"TX0430055","NORTH COLLIN SUD","Region 6","Texas","Community water system","6,603","-","-","25","9","7"
"TX1740010","D & M WSC","Region 6","Texas","Community water system","4,740","-","-","74","11","6"
"TX0730024","SUDDUTH WATER SYSTEM","Region 6","Texas","Community water system","201","-","-","8","9","5"
"TX1700197","SJRA THE WOODLANDS","Region 6","Texas","Community water system","0","-","-","95","2","9"
"TX1012362","HARRIS COUNTY MUD 191","Region 6","Texas","Community water system","3,057","-","-","15","5","6"
"TX1880008","CHERRY AVE MOBILE HOME PARK","Region 6","Texas","Community water system","75","-","-","11","4","8"
"TX2200028","TOWN OF LAKESIDE","Region 6","Texas","Community water system","1,350","-","-","32","2","6"
"TX0790216","HARRIS-FORT BEND COUNTIES MUD1","Region 6","Texas","Community water system","3,762","-","-","5","0","7"
"TX2350055","KEY ROAD SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","37","-","-","4","346","3"
"TX1770207","SIMS WHOLESALER","Region 6","Texas","Community water system","0","-","-","4","1","2"
"TX1010260","HARRIS COUNTY FWSD 47","Region 6","Texas","Community water system","4,500","-","-","19","2","5"
"TX1470004","CITY OF MEXIA","Region 6","Texas","Community water system","7,626","-","-","17","1","5"
"TX0920028","SUN ACRES MOBILE HOME PARK","Region 6","Texas","Community water system","204","-","-","13","13","8"
"TX1020011","SHADOWOOD WATER CO","Region 6","Texas","Community water system","456","-","-","12","4","8"
"TX0840011","BACLIFF MUD","Region 6","Texas","Community water system","7,095","-","-","12","10","8"
"TX0370051","CUNEY RURAL WATER SUPPLY","Region 6","Texas","Community water system","186","-","-","5","7","7"
"TX0780013","THALIA WSC","Region 6","Texas","Community water system","117","-","-","11","34","6"
"TX1010746","FATIMA FAMILY VILLAGE MHP","Region 6","Texas","Community water system","100","-","-","6","21","5"
"TX1011714","WESTERN PINES MHP","Region 6","Texas","Community water system","1,206","-","-","12","10","6"
"TX1190001","CITY OF BRYSON","Region 6","Texas","Community water system","539","-","-","17","33","12"
"TX1010418","CLEAR BROOK CITY MUD","Region 6","Texas","Community water system","12,390","-","-","37","5","8"
"TX1700327","SAN JO UTILITIES","Region 6","Texas","Community water system","414","-","-","11","12","6"
"TX0090001","MULESHOE MUNICIPAL WATER SYSTEM","Region 6","Texas","Community water system","5,158","-","-","45","6","8"
"TX0950015","CITY OF EDMONSON","Region 6","Texas","Community water system","111","-","-","9","25","11"
"TX1450020","WEST CEDAR CREEK WATER SYSTEM","Region 6","Texas","Community water system","54","-","-","6","34","5"
"TX1011971","ROSEWOOD MOBILE HOME PARK","Region 6","Texas","Community water system","234","-","-","6","7","6"
"TX0370056","ALTO RURAL WSC BRADFORD MT PLANT","Region 6","Texas","Community water system","309","-","-","5","20","5"
"TX0200570","BAYOU SHADOWS WATER SYSTEM","Region 6","Texas","Community water system","150","-","-","9","69","6"
"TX2370071","RILEY ROAD ESTATES WS","Region 6","Texas","Community water system","60","-","-","6","6","4"
"TX1013036","PROVENCE WATER SYSTEM","Region 6","Texas","Community water system","360","-","-","10","6","6"
"TX1013055","GREENLAND SQUARE SUBDIVISION WS","Region 6","Texas","Community water system","357","-","-","10","3","7"
"TX1013111","LINCOLN SQUARE SUBDIVISION PWS","Region 6","Texas","Community water system","207","-","-","6","12","4"
"TX0140027","BELL COUNTY WCID 2","Region 6","Texas","Community water system","1,961","-","-","11","9","5"
"TX1010583","WEST HOUSTON MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","630","-","-","13","6","6"
"TX1010349","GREENS ROAD MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","534","-","-","10","1","5"
"TX2260022","BROWNS POOL AND PARK","Region 6","Texas","Community water system","40","-","-","16","18","7"
"TX1013258","NORTHWEST HARRIS COUNTY MUD 28","Region 6","Texas","Community water system","1,611","-","-","10","11","5"
"TX1630006","CITY OF DEVINE","Region 6","Texas","Community water system","5,202","-","-","35","5","5"
"TX0150156","OAK HILL ACRES MOBILE HOME SUBDIVISION","Region 6","Texas","Community water system","75","-","-","10","588","6"
"TX2270007","VILLAGE OF BRIARCLIFF","Region 6","Texas","Community water system","2,380","-","-","21","9","12"
"TX2270325","TRAVIS COUNTY MUD 4","Region 6","Texas","Community water system","234","-","-","24","2","10"
"TX2500016","FOUKE WSC","Region 6","Texas","Community water system","7,143","-","-","43","3","6"
"TX0530012","CROCKETT COUNTY WCID 1 OZONA","Region 6","Texas","Community water system","3,650","-","-","39","8","9"
"TX1580003","KELLYVILLE BEREA WSC","Region 6","Texas","Community water system","1,116","-","-","17","6","6"
"TX1012166","MILLER MHP","Region 6","Texas","Community water system","90","-","-","16","5","2"
"TX1010805","WOODLOCH MHP","Region 6","Texas","Community water system","201","-","-","6","14","5"
"TX1013245","MESQUITE MHP","Region 6","Texas","Community water system","60","-","-","7","3","4"
"TX1720013","BI COUNTY WSC 3","Region 6","Texas","Community water system","2,010","-","-","18","22","6"
"TX1470013","CITY OF TEHUACANA","Region 6","Texas","Community water system","283","-","-","13","3","5"
"TX1460050","HUNTERS COVE SEC 1","Region 6","Texas","Community water system","60","-","-","6","4","6"
"TX0030020","FOUR WAY SUD","Region 6","Texas","Community water system","5,815","-","-","45","4","6"
"TX1020074","HARLETON WSC","Region 6","Texas","Community water system","3,765","-","-","17","23","7"
"TX0460202","ELM RIDGE WATER","Region 6","Texas","Community water system","60","-","-","9","32","6"
"TX1700581","MONTGOMERY COUNTY MUD 83","Region 6","Texas","Community water system","2,193","-","-","22","0","7"
"TX0940080","LAKE MCQUEENEY ESTATES","Region 6","Texas","Community water system","717","-","-","12","5","5"
"TX0320002","BI COUNTY WSC 1","Region 6","Texas","Community water system","10,806","-","-","118","22","6"
"TX0140033","PENDLETON WSC","Region 6","Texas","Community water system","2,727","-","-","14","2","5"
"TX1700301","CYPRESSWOOD ESTATES","Region 6","Texas","Community water system","540","-","-","17","71","7"
"TX2200034","CITY OF CROWLEY","Region 6","Texas","Community water system","14,102","-","-","55","10","7"
"TX0460152","4 D WATER COMPANY","Region 6","Texas","Community water system","282","-","-","14","22","6"
"TX0690012","CITY OF ROCKSPRINGS","Region 6","Texas","Community water system","1,857","-","-","13","6","6"
"TX2450006","SEBASTIAN MUD","Region 6","Texas","Community water system","2,500","-","-","13","21","14"
"TX1013271","COTTAGE GARDENS","Region 6","Texas","Community water system","1,047","-","-","11","16","4"
"TX0110023","J & R MHP","Region 6","Texas","Community water system","30","-","-","10","1","5"
"TX1870131","TEXAS WATER SUPPLY","Region 6","Texas","Community water system","149","-","-","11","14","7"
"TX1460076","BAR D RANCHETTES","Region 6","Texas","Community water system","117","-","-","5","3","7"
"TX1870026","COMMODORE CAPE WATER SYSTEM","Region 6","Texas","Community water system","217","-","-","12","3","7"
"TX1460015","SIX LAKES SUBDIVISION","Region 6","Texas","Community water system","177","-","-","9","2","7"
"TX1460107","MASON LAKE WATER SYSTEM","Region 6","Texas","Community water system","81","-","-","5","7","5"
"TX1460088","RIVERBOAT BEND TRAILER PARK","Region 6","Texas","Community water system","120","-","-","9","8","6"
"TX2290043","TOWN BLUFF WATER SYSTEM","Region 6","Texas","Community water system","95","-","-","10","6","8"
"TX2290015","BARLOW LAKE ESTATES","Region 6","Texas","Community water system","67","-","-","8","4","7"
"TX2290012","WHITE TAIL RIDGE LAKES ESTATES","Region 6","Texas","Community water system","227","-","-","16","74","6"
"TX2490008","CITY OF NEWARK","Region 6","Texas","Community water system","1,113","-","-","29","11","7"
"TX1020016","KARNACK WSC","Region 6","Texas","Community water system","594","-","-","6","26","5"
"TX2040054","TANGLEWOOD FOREST SUBDIVISION","Region 6","Texas","Community water system","99","-","-","7","48","5"
"TX1012213","HARRIS COUNTY MUD 163","Region 6","Texas","Community water system","5,628","-","-","17","2","6"
"TX0270131","CAPSTONE SUBDIVISION","Region 6","Texas","Community water system","57","-","-","9","8","1"
"TX0310009","CITY OF SANTA ROSA","Region 6","Texas","Community water system","2,883","-","-","10","70","15"
"TX2010005","MINDEN-BRACHFIELD WSC","Region 6","Texas","Community water system","1,995","-","-","27","14","6"
"TX0850012","GRUBS WATER SUPPLY","Region 6","Texas","Community water system","350","-","-","33","20","8"
"TX1870116","MAGNOLIA LAKE RV PARK","Region 6","Texas","Community water system","210","-","-","6","102","7"
"TX1080023","CITY OF LA VILLA","Region 6","Texas","Community water system","2,868","-","-","15","323","17"
"TX1290021","NORTH KAUFMAN WSC","Region 6","Texas","Community water system","2,205","-","-","17","4","9"
"TX1450021","LAKESIDE VILLAGE","Region 6","Texas","Community water system","78","-","-","8","1","5"
"TX1450018","CONCORD-ROBBINS WSC","Region 6","Texas","Community water system","4,122","-","-","47","1","6"
"TX2040002","CAMILLA WSC","Region 6","Texas","Community water system","750","-","-","20","1","7"
"TX1910025","SUNSET VIEW ESTATES","Region 6","Texas","Community water system","55","-","-","10","97","8"
"TX1010826","PIN OAK MOBILE HOME PARK","Region 6","Texas","Community water system","345","-","-","10","6","5"
"TX1010743","MELROSE MOBILE HOME PARK","Region 6","Texas","Community water system","180","-","-","8","4","6"
"TX0200055","OAK HOLLOW MOBILE HOME PARK","Region 6","Texas","Community water system","141","-","-","6","162","8"
"TX0680051","CANYON DAM MOBILE HOME PARK","Region 6","Texas","Community water system","81","-","-","8","65","9"
"TX0710009","GASLIGHT SQUARE MOBILE HOME PARK","Region 6","Texas","Community water system","448","-","-","6","3","10"
"TX0740035","WHITE SHED WSC","Region 6","Texas","Community water system","2,800","-","-","39","5","7"
"TX1011911","SOUTHWEST HARRIS COUNTY MUD 1","Region 6","Texas","Community water system","1,584","-","-","17","1","6"
"TX1011599","NORTHWEST HARRIS COUNTY MUD 9","Region 6","Texas","Community water system","7,635","-","-","19","2","7"
"TX1750015","M E N WSC","Region 6","Texas","Community water system","4,908","-","-","32","7","5"
"TX0830012","CITY OF SEMINOLE","Region 6","Texas","Community water system","6,210","-","-","61","145","11"
"TX1700037","DOMESTIC WATER COMPANY ROYAL FOREST SUBD","Region 6","Texas","Community water system","1,641","-","-","16","0","6"
"TX1330044","HIDEAWAY MOBILE HOME PARK","Region 6","Texas","Community water system","75","-","-","11","4","3"
"TX0750004","CITY OF SCHULENBURG","Region 6","Texas","Community water system","2,866","-","-","30","5","5"
"TX1840159","BLUE RIDGE WATER SYSTEM","Region 6","Texas","Community water system","240","-","-","8","139","3"
"TX1980003","CITY OF FRANKLIN","Region 6","Texas","Community water system","1,564","-","-","14","13","5"
"TX1011184","SOUTH TAYLOR LAKE VILLAGE WSC","Region 6","Texas","Community water system","60","-","-","7","4","7"
"TX1330110","FOREST OAKS MOBILE HOME PARK","Region 6","Texas","Community water system","57","-","-","7","32","6"
"TX1011704","HARRIS COUNTY MUD 58","Region 6","Texas","Community water system","1,800","-","-","15","28","8"
"TX0270047","CASSIE WATER SYSTEM","Region 6","Texas","Community water system","100","-","-","15","16","4"
"TX1500019","WATER WORKS 2 ISLAND LODGES","Region 6","Texas","Community water system","156","-","-","20","1","7"
"TX1700734","RANCH CREST SUBDIVISION","Region 6","Texas","Community water system","885","-","-","18","3","4"
"TX2360025","DEEP RIVER PLANTATION","Region 6","Texas","Community water system","195","-","-","8","21","7"
"TX1010931","ALDINE VILLAGE SUBDIVISION","Region 6","Texas","Community water system","1,155","-","-","16","2","8"
"TX1870017","YAUPON COVE","Region 6","Texas","Community water system","1,000","-","-","16","42","6"
"TX1700783","PEACH CREEK PLANTATION WATER SYSTEM","Region 6","Texas","Community water system","105","-","-","6","8","2"
"TX1700708","BEAU VIEW UTILITIES","Region 6","Texas","Community water system","45","-","-","8","6","4"
"TX1011492","GLENWOOD MOBILE HOME SUBDIVISION","Region 6","Texas","Community water system","90","-","-","6","1","6"
"TX1460174","MONTEBELLO UTILITY","Region 6","Texas","Community water system","60","-","-","5","1","0"
"TX1700766","TIMBER SWITCH WATER PLANT","Region 6","Texas","Community water system","105","-","-","5","6","2"
"TX1460086","PETERSON PLACE SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","96","-","-","6","75","7"
"TX1012450","ORCHARD CROSSING SUBDIVISION","Region 6","Texas","Community water system","320","-","-","8","8","6"
"TX2360026","GREEN RICH SHORES AND STERLING ISLAND SU","Region 6","Texas","Community water system","275","-","-","18","14","7"
"TX1012174","CEDAR BAYOU ESTATES","Region 6","Texas","Community water system","60","-","-","6","15","6"
"TX1010706","FAIRVIEW ACRES MOBILE HOME SUBDIVISION","Region 6","Texas","Community water system","150","-","-","8","2","8"
"TX1010640","ROLLAN HEIGHTS SUBDIVISION","Region 6","Texas","Community water system","54","-","-","6","3","5"
"TX1730002","CITY OF ROARING SPRINGS","Region 6","Texas","Community water system","273","-","-","11","19","9"
"TX1840001","CITY OF ALEDO","Region 6","Texas","Community water system","2,750","-","-","47","80","6"
"TX2470005","SUNKO WSC","Region 6","Texas","Community water system","4,068","-","-","25","4","6"
"TX1380011","CITY OF BENJAMIN","Region 6","Texas","Community water system","264","-","-","15","45","5"
"TX2150001","CITY OF BRECKENRIDGE","Region 6","Texas","Community water system","5,868","-","-","18","19","11"
"TX1550020","CHALK BLUFF WSC","Region 6","Texas","Community water system","3,552","-","-","30","5","5"
"TX0580025","KLONDIKE ISD","Region 6","Texas","Community water system","231","-","-","16","124","11"
"TX1010469","DELYNN WATER SYSTEM","Region 6","Texas","Community water system","78","-","-","9","4","6"
"TX1520149","WHORTON MOBILE HOME PARK","Region 6","Texas","Community water system","60","-","-","13","231","6"
"TX0200251","ANCHOR ROAD MOBILE HOME PARK","Region 6","Texas","Community water system","27","-","-","6","111","7"
"TX0860010","CHAPARRAL WATER SYSTEM GILLESPIE","Region 6","Texas","Community water system","147","-","-","11","64","5"
"TX1660011","NORTH MILAM WSC","Region 6","Texas","Community water system","1,671","-","-","54","2","5"
"TX0080028","SK MOBILE HOME PARK","Region 6","Texas","Community water system","50","-","-","6","10","3"
"TX1012351","HARRIS COUNTY MUD 155","Region 6","Texas","Community water system","2,433","-","-","16","9","6"
"TX0150399","THE OAKS WSC","Region 6","Texas","Community water system","1,161","-","-","45","0","6"
"TX2270379","TRAVIS COUNTY MUD 11","Region 6","Texas","Community water system","849","-","-","5","1","3"
"TX0920004","CITY OF LONGVIEW","Region 6","Texas","Community water system","80,455","-","-","48","1","12"
"TX0790522","CINCO SOUTHWEST MUD 4","Region 6","Texas","Community water system","6,042","-","-","4","0","2"
"TX2270058","DRAPER ESTATES WATER SYSTEM","Region 6","Texas","Community water system","120","-","-","10","9","4"
"TX1011914","HARRIS COUNTY MUD 185","Region 6","Texas","Community water system","4,548","-","-","13","1","6"
"TX0900002","MCLEAN MUNICIPAL WATER SUPPLY","Region 6","Texas","Community water system","770","-","-","14","13","9"
"TX1230012","CITY OF GROVES","Region 6","Texas","Community water system","15,804","-","-","22","7","11"
"TX0790325","FORT BEND COUNTY MUD 69","Region 6","Texas","Community water system","2,010","-","-","4","0","8"
"TX2290003","CITY OF COLMESNEIL","Region 6","Texas","Community water system","1,321","-","-","21","2","7"
"TX1550048","CITY OF WOODWAY","Region 6","Texas","Community water system","11,667","-","-","63","53","5"
"TX1140002","CITY OF COAHOMA","Region 6","Texas","Community water system","1,300","-","-","8","49","10"
"TX2490011","SLIDELL WSC","Region 6","Texas","Community water system","100","-","-","9","34","8"
"TX1160001","CITY OF CADDO MILLS","Region 6","Texas","Community water system","1,395","-","-","9","38","8"
"TX0910033","OAK RIDGE SOUTH GALE WSC","Region 6","Texas","Community water system","2,745","-","-","9","23","4"
"TX1450008","CITY OF LEONA","Region 6","Texas","Community water system","288","-","-","10","22","5"
"TX1270001","CITY OF ANSON","Region 6","Texas","Community water system","2,556","-","-","15","23","11"
"TX0920003","CITY OF KILGORE","Region 6","Texas","Community water system","13,738","-","-","28","2","13"
"TX2270144","SAIL HAVEN","Region 6","Texas","Community water system","129","-","-","14","36","11"
"TX1010533","SUNDOWN MOBILE HOME PARK","Region 6","Texas","Community water system","282","-","-","9","18","6"
"TX1010579","ROYAL LAKE MOBILE HOME PARK","Region 6","Texas","Community water system","219","-","-","7","16","5"
"TX1010737","LAKE HOUSTON STORAGE","Region 6","Texas","Community water system","294","-","-","13","22","5"
"TX1011632","CARBY MOBILE HOME PARK","Region 6","Texas","Community water system","210","-","-","6","14","6"
"TX1700490","WESTMONT MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","309","-","-","10","20","8"
"TX0840187","K & B WATERWORKS","Region 6","Texas","Community water system","105","-","-","5","81","5"
"TX2120062","SOUTHPARK MOBILE HOME ESTATES","Region 6","Texas","Community water system","249","-","-","10","4","6"
"TX1010459","EL DORADO MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","747","-","-","9","23","6"
"TX0790144","SOUTHWEST ENVIRONMENTAL RESOURCES","Region 6","Texas","Community water system","492","-","-","13","164","6"
"TX0790331","PARK PLACE SOUTHWEST","Region 6","Texas","Community water system","26","-","-","5","28","6"
"TX1900011","CITY OF EAST TAWAKONI","Region 6","Texas","Community water system","1,959","-","-","5","34","7"
"TX1070006","CITY OF CHANDLER","Region 6","Texas","Community water system","3,969","-","-","25","2","7"
"TX0220013","MARATHON WATER SUPPLY & SEWER SERVICE CO","Region 6","Texas","Community water system","429","-","-","7","12","9"
"TX0370033","STRYKER LAKE WSC","Region 6","Texas","Community water system","870","-","-","14","19","7"
"TX0150040","ATASCOSA RURAL WSC","Region 6","Texas","Community water system","10,482","-","-","43","7","6"
"TX2410008","WHARTON COUNTY WCID 1 LOUISE","Region 6","Texas","Community water system","1,161","-","-","12","8","6"
"TX1160007","CITY OF QUINLAN","Region 6","Texas","Community water system","2,448","-","-","24","8","10"
"TX1160091","4 R RANCH WATER 2","Region 6","Texas","Community water system","222","-","-","22","7","10"
"TX1700154","LAKE LORRAINE WS","Region 6","Texas","Community water system","126","-","-","9","16","7"
"TX1110018","MESA GRANDE WSC","Region 6","Texas","Community water system","399","-","-","16","6","6"
"TX0790376","SIENNA PLANTATION MUD 3","Region 6","Texas","Community water system","7,029","-","-","4","0","6"
"TX0930012","B & J WATER CO","Region 6","Texas","Community water system","675","-","-","21","3","5"
"TX1011734","HOMESTEAD OAKS MOBILE HOME COMM","Region 6","Texas","Community water system","81","-","-","9","4","7"
"TX1011792","CYPRESS HILL SUBDIVISION","Region 6","Texas","Community water system","90","-","-","10","6","7"
"TX1010112","CEDAR BAYOU PARK","Region 6","Texas","Community water system","294","-","-","4","5","6"
"TX1011253","AZALEA ESTATES MOBILE HOME COMMUN","Region 6","Texas","Community water system","69","-","-","5","5","7"
"TX1012995","MCGEE PLACE","Region 6","Texas","Community water system","99","-","-","5","9","6"
"TX1011556","CEDAR OAKS MOBILE HOME COMMUNITY","Region 6","Texas","Community water system","204","-","-","13","3","7"
"TX1013058","TWIN OAKS MHP HARRIS","Region 6","Texas","Community water system","105","-","-","9","2","6"
"TX0930036","HIGHWAY 90 ESTATES","Region 6","Texas","Community water system","39","-","-","6","2","6"
"TX0930035","POE BRACEWELL WATER SYSTEM","Region 6","Texas","Community water system","264","-","-","15","3","6"
"TX1010283","COTTONWOOD PARK WATER SYSTEM","Region 6","Texas","Community water system","171","-","-","8","4","7"
"TX0360111","GREENBRIAR ESTATES","Region 6","Texas","Community water system","105","-","-","5","7","4"
"TX2280034","BELL WATER SUBDIVISION","Region 6","Texas","Community water system","72","-","-","8","4","6"
"TX2460015","CITY OF THRALL","Region 6","Texas","Community water system","975","-","-","16","11","5"
"TX0430005","CITY OF FRISCO","Region 6","Texas","Community water system","136,493","-","-","44","14","7"
"TX2010058","CROSS ROADS SUD GREENWOOD RANCH ME","Region 6","Texas","Community water system","333","-","-","4","2","5"
"TX2120006","CITY OF BULLARD","Region 6","Texas","Community water system","3,700","-","-","20","11","5"
"TX1160039","NORTH HUNT SUD","Region 6","Texas","Community water system","4,152","-","-","30","22","6"
"TX0180016","LAKESIDE WATER SUPPLY DISTRICT","Region 6","Texas","Community water system","498","-","-","6","2","5"
"TX1780003","CITY OF CORPUS CHRISTI","Region 6","Texas","Community water system","316,381","-","-","54","13","14"
"TX2020070","SOUTH SABINE WSC","Region 6","Texas","Community water system","2,059","-","-","8","1","6"
"TX1650066","SPRING MEADOW MOBILE HOME PARK","Region 6","Texas","Community water system","189","-","-","6","48","9"
"TX1090017","BIROME WSC","Region 6","Texas","Community water system","1,523","-","-","25","59","7"
"TX0790292","CINCO MUD 3","Region 6","Texas","Community water system","2,601","-","-","4","0","8"
"TX1010278","TIMBER LANE UTILITY DISTRICT","Region 6","Texas","Community water system","19,044","-","-","41","3","7"
"TX1830032","COUNTRY LAKES WATER SUPPLY","Region 6","Texas","Community water system","105","-","-","4","89","4"
"TX0930046","SHADY OAKS MHP","Region 6","Texas","Community water system","189","-","-","7","2","5"
"TX0210062","AL LEONARD RANCH","Region 6","Texas","Community water system","35","-","-","19","16","5"
"TX1013088","FOUR SEASONS MHP","Region 6","Texas","Community water system","54","-","-","7","0","4"
"TX1500018","WATER WORKS 1 FLOYD ACRES","Region 6","Texas","Community water system","84","-","-","12","5","7"
"TX0270006","DEER SPRINGS WATER COMPANY","Region 6","Texas","Community water system","273","-","-","11","2","7"
"TX1550078","CEDAR RIDGE DEEP WELL WATER SYSTEM","Region 6","Texas","Community water system","105","-","-","9","4","5"
"TX1011528","RAMBLEWOOD UTILITY & WSC","Region 6","Texas","Community water system","426","-","-","4","9","6"
"TX1010298","NORTH FOREST MUD","Region 6","Texas","Community water system","1,545","-","-","13","2","6"
"TX1012917","HARRIS COUNTY MUD 341","Region 6","Texas","Community water system","2,469","-","-","16","3","7"
"TX1760004","EAST NEWTON WSC","Region 6","Texas","Community water system","335","-","-","12","4","7"
"TX1110037","RAIN WSC","Region 6","Texas","Community water system","129","-","-","14","2","8"
"TX0930054","MILL CREEK ESTATES","Region 6","Texas","Community water system","321","-","-","22","8","5"
"TX0160014","STONEGATE SUBDIVISION WATER SYSTEM","Region 6","Texas","Community water system","48","-","-","8","23","1"
"TX2230003","CITY OF WELLMAN","Region 6","Texas","Community water system","225","-","-","10","138","8"
"TX1550088","NORTH BOSQUE WSC","Region 6","Texas","Community water system","1,869","-","-","24","1","5"
"TX0430008","CITY OF PRINCETON","Region 6","Texas","Community water system","7,732","-","-","17","16","6"
"TX0340019","GREEN HILLS SUBDIVISION","Region 6","Texas","Community water system","108","-","-","9","343","7"
"TX0700058","EMERALD FOREST","Region 6","Texas","Community water system","162","-","-","12","19","6"
"TX0700063","GRANDE CASA","Region 6","Texas","Community water system","471","-","-","9","17","6"
"TX0700064","SPANISH GRANT SUBDIVISION","Region 6","Texas","Community water system","402","-","-","10","17","6"
"TX0030095","PINE OAKS OASIS","Region 6","Texas","Community water system","126","-","-","19","71","5"
"TX1200013","CITY OF LA WARD","Region 6","Texas","Community water system","150","-","-","9","10","7"
"TX2270380","WILBARGER CREEK MUD 1","Region 6","Texas","Community water system","520","-","-","6","1","2"
