"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"TX1013305","HARRIS MONTGOMERY COUNTIES MUD 386","Region 6","Texas","Community water system","10,659","-","Harris","4","0","4"
"TX0200461","MARLIN MARINA WATER SYSTEM","Region 6","Texas","Community water system","105","-","Brazoria","6","103","6"
"TX0270037","CHANNEL OAKS WATER SYSTEM","Region 6","Texas","Community water system","159","-","Burnet","11","9","7"
"TX1330137","WOOD TRAIL WATER SUPPLY","Region 6","Texas","Community water system","150","-","Kerr","14","29","9"
"TX1460061","WHITEWING SUBDIVISION","Region 6","Texas","Community water system","51","-","Liberty","7","35","8"
"TX0570078","DALLAS COUNTY PARK CITIES MUD","Region 6","Texas","Community water system","0","-","Dallas","10","1","16"
"TX1011920","AMBERWOOD SUBDIVISION","Region 6","Texas","Community water system","150","-","Harris","8","5","6"
"TX1700662","OLD MILL LAKE","Region 6","Texas","Community water system","300","-","Montgomery","10","6","7"
"TX1700675","MILLERS CROSSING","Region 6","Texas","Community water system","144","-","Montgomery","9","6","6"
"TX1700682","HARBORSIDE","Region 6","Texas","Community water system","297","-","Montgomery","9","5","5"
"TX1700700","DEER RUN","Region 6","Texas","Community water system","369","-","Montgomery","10","6","4"
"TX1700686","SUNRISE RANCH","Region 6","Texas","Community water system","417","-","Montgomery","8","5","4"
"TX1300039","WARING KNOLL SUBDIVISION","Region 6","Texas","Community water system","45","-","Kendall","13","76","5"
"TX1011799","HARRIS COUNTY MUD 180","Region 6","Texas","Community water system","4,494","-","Harris","16","3","5"
"TX1010384","PONDEROSA FOREST UTILITY DISTRICT","Region 6","Texas","Community water system","8,883","-","Harris","35","1","7"
"TX1980011","NORTH HAMILTON HILL WSC","Region 6","Texas","Community water system","40","-","Robertson","4","12","5"
"TX1680004","MITCHELL COUNTY UTILITY CO","Region 6","Texas","Community water system","2,751","-","Mitchell","13","5","6"
"TX1012214","HARRIS COUNTY MUD 186","Region 6","Texas","Community water system","3,951","-","Harris","22","2","7"
"TX1011983","HARRIS COUNTY MUD 217","Region 6","Texas","Community water system","2,529","-","Harris","16","7","7"
"TX0430043","NORTH FARMERSVILLE WSC","Region 6","Texas","Community water system","705","-","Collin","5","3","8"
"TX0890005","WARM SPRINGS REHAB HOSPITAL","Region 6","Texas","Community water system","67","-","Gonzales","8","18","7"
"TX0280002","CITY OF LULING","Region 6","Texas","Community water system","6,507","-","Caldwell","27","5","6"
"TX1012052","ALBURY MANOR UTILITY COMPANY","Region 6","Texas","Community water system","150","-","Harris","14","16","7"
"TX0390019","DEAN DALE SUD","Region 6","Texas","Community water system","3,489","-","Clay","37","12","5"
"TX0200411","CITY OF PEARLAND MUD 1","Region 6","Texas","Community water system","3,951","-","Brazoria","7","13","9"
"TX0200008","CITY OF PEARLAND","Region 6","Texas","Community water system","110,415","-","Brazoria","128","15","7"
"TX2210004","VIEW-CAPS WSC","Region 6","Texas","Community water system","1,692","-","Taylor","20","1","6"
"TX2410065","MAXIM PRODUCTION SUBDIVISION","Region 6","Texas","Community water system","50","-","Wharton","7","7","3"
"TX1260031","OAKRIDGE SQUARE MOBILE HOME PARK","Region 6","Texas","Community water system","176","-","Johnson","8","16","7"
"TX2270333","TRAVIS COUNTY MUD 10","Region 6","Texas","Community water system","462","-","Travis","14","45","11"
"TX0360104","CHAMBERS COUNTY MUD 1","Region 6","Texas","Community water system","2,787","-","Chambers","10","0","7"
"TX1550004","CITY OF MCGREGOR","Region 6","Texas","Community water system","4,900","-","McLennan","24","37","6"
"TX1013450","HARRIS COUNTY MUD 374 CYPRESS CREEK LAKE","Region 6","Texas","Community water system","4,410","-","Harris","7","1","3"
"TX0150414","CORDI MARIAN VILLA","Region 6","Texas","Community water system","35","-","Bexar","13","29","9"
"TX2020054","TIMBERLANE WATER SYSTEM","Region 6","Texas","Community water system","101","-","Sabine","12","80","5"
"TX0200004","CITY OF CLUTE","Region 6","Texas","Community water system","11,210","-","Brazoria","27","8","7"
"TX1010910","CHIMNEY HILL MUD","Region 6","Texas","Community water system","5,403","-","Harris","23","7","7"
"TX0950001","CITY OF ABERNATHY","Region 6","Texas","Community water system","3,224","-","Hale","19","12","8"
"TX0450014","COLORADO COUNTY WCID 2","Region 6","Texas","Community water system","678","-","Colorado","9","2","6"
"TX2150007","STEPHENS REGIONAL SUD","Region 6","Texas","Community water system","3,070","-","Stephens","25","15","6"
"TX2100032","BUENA VISTA WSC","Region 6","Texas","Community water system","654","-","Shelby","6","11","7"
"TX2010064","LANEVILLE WSC PLANT 2","Region 6","Texas","Community water system","426","-","Rusk","8","4","7"
"TX2010020","LANEVILLE WSC PLANT 1","Region 6","Texas","Community water system","243","-","Rusk","13","7","8"
"TX1010905","HARRIS COUNTY MUD 151","Region 6","Texas","Community water system","6,699","-","Harris","16","1","7"
"TX1010715","HARRIS COUNTY MUD 26","Region 6","Texas","Community water system","14,007","-","Harris","30","5","7"
"TX0430041","MILLIGAN WSC","Region 6","Texas","Community water system","3,228","-","Collin","11","5","8"
"TX1010678","HARRIS COUNTY MUD 55 HERITAGE PARK","Region 6","Texas","Community water system","15,671","-","Harris","21","6","8"
"TX0910064","SOUTH GRAYSON SUD","Region 6","Texas","Community water system","4,314","-","Grayson","43","0","6"
"TX1700319","MONTGOMERY COUNTY MUD 19","Region 6","Texas","Community water system","4,401","-","Montgomery","28","3","6"
"TX1700005","KEENAN WSC","Region 6","Texas","Community water system","978","-","Montgomery","18","4","7"
"TX1011901","NORTHWEST HARRIS COUNTY MUD 12","Region 6","Texas","Community water system","2,292","-","Harris","13","3","6"
"TX1010599","HARRIS COUNTY MUD 136","Region 6","Texas","Community water system","3,246","-","Harris","17","3","7"
"TX0770002","CITY OF LOCKNEY","Region 6","Texas","Community water system","1,842","-","Floyd","28","5","11"
"TX1010548","HEATHERLOCH MUD","Region 6","Texas","Community water system","6,612","-","Harris","18","11","8"
"TX1460150","SOUTHERN OAKS WATER SYSTEM","Region 6","Texas","Community water system","99","-","Liberty","6","7","6"
"TX1460158","SOUTHERN CROSSING WATER SYSTEM PHASE 2","Region 6","Texas","Community water system","705","-","Liberty","14","9","7"
"TX0500016","FLAT WSC","Region 6","Texas","Community water system","630","-","Coryell","6","21","6"
"TX2340012","MACBEE SUD","Region 6","Texas","Community water system","6,471","-","Van Zandt","33","12","14"
"TX2340045","MACBEE SUD JACKSON","Region 6","Texas","Community water system","564","-","Van Zandt","11","2","9"
"TX1010630","HARRIS COUNTY MUD 82","Region 6","Texas","Community water system","9,714","-","Harris","33","8","7"
"TX0260007","CADE LAKES WSC","Region 6","Texas","Community water system","447","-","Burleson","14","28","7"
"TX2070001","CITY OF ELDORADO","Region 6","Texas","Community water system","1,951","-","Schleicher","26","20","7"
"TX2260052","TOM GREEN COUNTY FWSD 3","Region 6","Texas","Community water system","930","-","Tom Green","25","19","11"
"TX0430048","VERONA SUD","Region 6","Texas","Community water system","2,634","-","Collin","31","5","8"
"TX2470025","ARROWHEAD WATER SYSTEM","Region 6","Texas","Community water system","102","-","Wilson","10","6","5"
"TX2470019","C WILLOW WATER CO","Region 6","Texas","Community water system","711","-","Wilson","9","11","5"
"TX2470017","SHADY OAKS WATER COMPANY","Region 6","Texas","Community water system","351","-","Wilson","16","7","6"
"TX2470018","HICKORY HILL WATER","Region 6","Texas","Community water system","351","-","Wilson","9","7","6"
"TX1700008","CHATEAU WOODS MUD","Region 6","Texas","Community water system","2,271","-","Montgomery","21","4","8"
"TX2500008","NEW HOPE SUD","Region 6","Texas","Community water system","2,472","-","Wood","16","5","8"
"TX1870055","OAK TERRACE ESTATES WATER SYSTEM","Region 6","Texas","Community water system","302","-","Polk","9","180","5"
"TX2200105","FRIENDLY OAKS WSC","Region 6","Texas","Community water system","120","-","Tarrant","8","13","8"
"TX1013113","HARRIS COUNTY MUD 370","Region 6","Texas","Community water system","4,617","-","Harris","15","2","6"
"TX0140035","SALADO WSC","Region 6","Texas","Community water system","4,736","-","Bell","48","4","7"
"TX1840077","MOUNTAIN RIVER WATER COMPANY","Region 6","Texas","Community water system","375","-","Parker","19","112","6"
"TX1160089","CADDO MESA WSC","Region 6","Texas","Community water system","84","-","Hunt","7","20","7"
"TX2460038","DURHAM PARK WSC","Region 6","Texas","Community water system","1,075","-","Williamson","24","8","7"
"TX1330017","WILDERNESS THE","Region 6","Texas","Community water system","175","-","Kerr","18","6","5"
"TX1490001","CITY OF GEORGE WEST","Region 6","Texas","Community water system","2,400","-","Live Oak","19","20","7"
"TX0600001","CITY OF COOPER","Region 6","Texas","Community water system","2,135","-","Delta","12","17","16"
"TX1040002","CITY OF ROCHESTER","Region 6","Texas","Community water system","324","-","Haskell","10","60","6"
"TX1330145","COMMUNITY WATER GROUP WSC","Region 6","Texas","Community water system","195","-","Kerr","12","6","6"
"TX1290012","COLLEGE MOUND SUD","Region 6","Texas","Community water system","9,165","-","Kaufman","30","17","8"
"TX0860104","STONEWALL WCID","Region 6","Texas","Community water system","603","-","Gillespie","9","8","6"
"TX1260123","MAUKA","Region 6","Texas","Community water system","1,026","-","Johnson","19","34","8"
"TX2210024","BLAIR WSC","Region 6","Texas","Community water system","840","-","Taylor","19","31","6"
"TX1012865","KINGS MANOR MUD","Region 6","Texas","Community water system","4,398","-","Harris","14","0","6"
"TX1020023","TALLEY WSC","Region 6","Texas","Community water system","1,665","-","Harrison","25","19","6"
"TX0610213","UTRWD REGIONAL WATER TREATMENT PLANT","Region 6","Texas","Community water system","0","-","Denton","32","3","16"
"TX1460094","WOODCREEK SUBDIVISION SEC I","Region 6","Texas","Community water system","48","-","Liberty","5","20","7"
"TX1460099","WOODCREEK SUBDIVISION SEC II","Region 6","Texas","Community water system","120","-","Liberty","6","20","8"
"TX0700020","CITY OF BARDWELL","Region 6","Texas","Community water system","600","-","Ellis","11","56","6"
"TX1000070","RANCHLAND","Region 6","Texas","Community water system","42","-","Hardin","5","1","7"
"TX2380006","CITY OF BARSTOW","Region 6","Texas","Community water system","763","-","Ward","5","26","10"
"TX2080002","U & F WSC","Region 6","Texas","Community water system","475","-","Scurry","16","0","6"
"TX1012768","HARRIS COUNTY MUD 345","Region 6","Texas","Community water system","3,999","-","Harris","14","0","7"
"TX0160013","OAK RIDGE WSC","Region 6","Texas","Community water system","27","-","Blanco","10","42","8"
"TX2430013","HORSESHOE BEND ESTATES","Region 6","Texas","Community water system","100","-","Wichita","6","4","5"
"TX0400003","GIRLSTOWN USA","Region 6","Texas","Community water system","8","-","Cochran","11","5","10"
"TX2200131","CITY OF WESTWORTH VILLAGE","Region 6","Texas","Community water system","2,472","-","Tarrant","8","23","8"
"TX1810059","KINARD ESTATES","Region 6","Texas","Community water system","233","-","Orange","9","13","8"
"TX1810117","EVERGREEN PARK HICKORY HILLS WATER SYSTE","Region 6","Texas","Community water system","381","-","Orange","9","18","8"
"TX2130022","SUNSET PARK SUBDIVISION","Region 6","Texas","Community water system","72","-","Somervell","10","14","11"
"TX0190014","OAK GROVE WSC","Region 6","Texas","Community water system","864","-","Bowie","11","5","8"
"TX1550112","WINDSOR WATER","Region 6","Texas","Community water system","700","-","McLennan","19","15","6"
"TX0910013","CITY OF HOWE","Region 6","Texas","Community water system","3,240","-","Grayson","25","2","6"
"TX0830023","TEXLAND GREAT PLAINS WATER SUPPLY COMPAN","Region 6","Texas","Community water system","0","-","Gaines","43","2","10"
"TX0930014","SHIRO WATER SYSTEM","Region 6","Texas","Community water system","211","-","Grimes","9","36","6"
"TX0930011","ANDERSON WATER SYSTEM","Region 6","Texas","Community water system","290","-","Grimes","17","5","7"
"TX2200029","BENBROOK WATER AUTHORITY","Region 6","Texas","Community water system","21,530","-","Tarrant","127","0","14"
"TX0840004","CITY OF HITCHCOCK","Region 6","Texas","Community water system","6,961","-","Galveston","21","11","7"
"TX1010432","CYPRESSWOOD UTILITY DISTRICT","Region 6","Texas","Community water system","4,368","-","Harris","21","2","8"
"TX1700803","NEW DANVILLE COMMUNITY","Region 6","Texas","Community water system","126","-","Montgomery","10","25","2"
"TX2270186","HIGHWAY 71 STORAGE & MHP","Region 6","Texas","Community water system","57","-","Travis","12","61","6"
"TX1010658","ALDINE OAKS MHP","Region 6","Texas","Community water system","174","-","Harris","8","59","6"
"TX0100072","THE FALLS WSC","Region 6","Texas","Community water system","180","-","Bandera","31","3","8"
"TX1013063","HARRIS COUNTY MUD 280","Region 6","Texas","Community water system","3,042","-","Harris","6","0","7"
"TX1011825","WEST HARRIS COUNTY MUD 4","Region 6","Texas","Community water system","1,611","-","Harris","12","1","5"
"TX0710019","EL PASO COUNTY TORNILLO WID","Region 6","Texas","Community water system","3,400","-","El Paso","15","52","10"
"TX1010294","CITY OF SOUTH HOUSTON","Region 6","Texas","Community water system","13,578","-","Harris","47","21","8"
"TX0930016","ROANS PRAIRIE","Region 6","Texas","Community water system","90","-","Grimes","7","76","6"
"TX0930015","RICHARDS WATER SYSTEM","Region 6","Texas","Community water system","296","-","Grimes","12","19","5"
"TX1330167","SHERMANS MILL","Region 6","Texas","Community water system","42","-","Kerr","10","12","4"
"TX0200277","MALLARD LAKE CLUB","Region 6","Texas","Community water system","80","-","Brazoria","7","55","7"
"TX1700478","EASTWOOD HILLS SUBDIVISION","Region 6","Texas","Community water system","450","-","Montgomery","10","7","8"
"TX0650013","GREENBELT MIWA","Region 6","Texas","Community water system","0","-","Donley","29","38","13"
"TX1013365","HARRIS-FORT BEND COUNTIES MUD3","Region 6","Texas","Community water system","4,227","-","Harris","12","2","3"
"TX0910010","CITY OF WHITESBORO","Region 6","Texas","Community water system","3,852","-","Grayson","31","6","7"
"TX2460110","BLOCK HOUSE MUD","Region 6","Texas","Community water system","6,468","-","Williamson","13","4","6"
"TX1070004","CITY OF TRINIDAD","Region 6","Texas","Community water system","896","-","Henderson","11","17","15"
"TX1320006","RIO BRAZOS WATER SYSTEM","Region 6","Texas","Community water system","150","-","Kent","10","127","4"
"TX1290015","GASTONIA SCURRY SUD","Region 6","Texas","Community water system","8,460","-","Kaufman","18","6","8"
"TX2050003","CITY OF MATHIS","Region 6","Texas","Community water system","5,037","-","San Patricio","16","20","13"
"TX1470007","FARRAR WSC","Region 6","Texas","Community water system","78","-","Limestone","8","244","6"
"TX2270229","SHADY HOLLOW MUD","Region 6","Texas","Community water system","4,227","-","Travis","4","5","6"
"TX2270008","CREEDMOOR MAHA WSC","Region 6","Texas","Community water system","7,050","-","Travis","48","15","7"
"TX0500023","THE GROVE WSC","Region 6","Texas","Community water system","900","-","Coryell","16","17","5"
"TX1012145","HARRIS COUNTY MUD 211","Region 6","Texas","Community water system","363","-","Harris","6","1","6"
"TX1100003","CITY OF SUNDOWN","Region 6","Texas","Community water system","1,397","-","Hockley","18","5","9"
"TX1011685","MORTON ROAD MUD","Region 6","Texas","Community water system","2,823","-","Harris","19","33","7"
"TX1700039","LAZY RIVER IMPROVEMENT DISTRICT","Region 6","Texas","Community water system","788","-","Montgomery","17","4","8"
"TX0430060","AIR PARK ESTATES","Region 6","Texas","Community water system","96","-","Collin","6","22","9"
"TX0460235","SJWTX NORTH POINT SUBDIVISION","Region 6","Texas","Community water system","84","-","Comal","9","28","6"
"TX0460246","SJWTX GLENWOOD SUBDIVISION","Region 6","Texas","Community water system","285","-","Comal","12","13","4"
"TX0460220","SJWTX SUMMIT NORTH SUBDIVISION","Region 6","Texas","Community water system","57","-","Comal","17","0","4"
"TX0460019","CLWSC CANYON LAKE SHORES","Region 6","Texas","Community water system","15,870","-","Comal","227","166","15"
"TX0460172","SJWTX TRIPLE PEAK PLANT","Region 6","Texas","Community water system","15,743","-","Comal","145","61","15"
"TX0160019","RUST RANCH WATER SUPPLY","Region 6","Texas","Community water system","438","-","Blanco","25","20","6"
"TX1700589","CLOVER CREEK MUD","Region 6","Texas","Community water system","501","-","Montgomery","9","5","7"
"TX1013092","NORTH CHANNEL WATER AUTHORITY","Region 6","Texas","Community water system","0","-","Harris","4","17","7"
"TX0790430","GRAND MISSION MUD 1","Region 6","Texas","Community water system","5,928","-","Fort Bend","30","2","5"
"TX2270324","THE COVES WSC","Region 6","Texas","Community water system","273","-","Travis","27","0","6"
"TX1012542","HARRIS COUNTY MUD 322 FAIRFIELD VILLAGE","Region 6","Texas","Community water system","3,549","-","Harris","4","0","7"
"TX0710010","PONDEROSA AND WESTERN VILLAGE WSC","Region 6","Texas","Community water system","870","-","El Paso","11","39","9"
"TX0210047","GLEN OAKS MOBILE HOME PARK","Region 6","Texas","Community water system","150","-","Brazos","12","16","7"
"TX0180026","CHILDRESS CREEK WSC","Region 6","Texas","Community water system","2,415","-","Bosque","41","18","6"
"TX1010241","HARRIS COUNTY WCID 50 EL LAGO","Region 6","Texas","Community water system","3,850","-","Harris","21","2","6"
"TX1010140","NORTH PINES MHP","Region 6","Texas","Community water system","364","-","Harris","5","26","6"
"TX1110011","CITY OF LIPAN","Region 6","Texas","Community water system","966","-","Hood","17","6","8"
"TX2410001","WHARTON COUNTY WCID 2","Region 6","Texas","Community water system","2,253","-","Wharton","21","4","10"
"TX1012981","OAKMONT PUD","Region 6","Texas","Community water system","3,420","-","Harris","15","0","5"
"TX2500020","SHARON WSC","Region 6","Texas","Community water system","8,130","-","Wood","54","3","6"
"TX1012972","HARRIS COUNTY MUD 221","Region 6","Texas","Community water system","4,839","-","Harris","14","0","6"
"TX1550029","H & H WSC","Region 6","Texas","Community water system","1,617","-","McLennan","13","1","6"
"TX1820004","PALO PINTO WSC","Region 6","Texas","Community water system","424","-","Palo Pinto","9","7","6"
"TX0610191","CREEKSIDE WATER SYSTEM","Region 6","Texas","Community water system","1,752","-","Denton","11","9","7"
"TX0200018","TOWN OF HOLIDAY LAKES","Region 6","Texas","Community water system","1,005","-","Brazoria","18","18","6"
"TX0290071","LA SALLE WCID 1-A","Region 6","Texas","Community water system","201","-","Calhoun","10","10","2"
"TX0790478","FORT BEND COUNTY MUD 185","Region 6","Texas","Community water system","1,761","-","Fort Bend","11","1","2"
"TX1080008","CITY OF MISSION","Region 6","Texas","Community water system","77,058","-","Hidalgo","30","1","15"
"TX2050004","CITY OF ODEM","Region 6","Texas","Community water system","2,499","-","San Patricio","11","4","7"
"TX0950014","COTTON CENTER WSC","Region 6","Texas","Community water system","250","-","Hale","8","13","9"
"TX1290023","ROSE HILL SUD","Region 6","Texas","Community water system","4,512","-","Kaufman","21","3","7"
"TX1700328","CANEY CREEK UTILITY","Region 6","Texas","Community water system","141","-","Montgomery","9","5","8"
"TX0810015","PLEASANT GROVE WSC","Region 6","Texas","Community water system","1,425","-","Freestone","25","8","6"
"TX1010908","RICE UNIVERSITY","Region 6","Texas","Community water system","9,032","-","Harris","14","3","6"
"TX1500010","CITY OF SUNRISE BEACH VILLAGE","Region 6","Texas","Community water system","1,880","-","Llano","24","8","9"
"TX1210007","WESTWOOD WSC","Region 6","Texas","Community water system","394","-","Jasper","16","9","7"
"TX2460012","CITY OF LEANDER","Region 6","Texas","Community water system","40,500","-","Williamson","49","4","7"
"TX1010018","CITY OF LA PORTE","Region 6","Texas","Community water system","34,733","-","Harris","49","2","7"
"TX0740038","CITY OF BAILEY","Region 6","Texas","Community water system","213","-","Fannin","8","94","9"
"TX1070150","CITY OF STAR HARBOR","Region 6","Texas","Community water system","420","-","Henderson","13","21","15"
"TX1011925","SRALLA MOBILE HOME PARK","Region 6","Texas","Community water system","165","-","Harris","7","17","6"
"TX1810061","IWANDA MOBILE HOME PARK","Region 6","Texas","Community water system","50","-","Orange","9","113","6"
"TX1230092","FEDERAL CORRECTIONAL COMPLEX-BEAUMONT","Region 6","Texas","Community water system","5,775","-","Jefferson","22","19","4"
"TX1070254","LAKE VIEW MGMT & DEVELOPMENT DIST LONG C","Region 6","Texas","Community water system","153","-","Henderson","6","0","1"
"TX1650077","SOUTH MIDLAND COUNTY WATER SYSTEMS","Region 6","Texas","Community water system","165","-","Midland","11","328","10"
"TX1500006","3 G WSC","Region 6","Texas","Community water system","391","-","Llano","36","6","8"
"TX1010148","MEMORIAL VILLAGES WATER AUTHORITY","Region 6","Texas","Community water system","11,427","-","Harris","37","8","8"
"TX1660007","CITY OF BUCKHOLTS","Region 6","Texas","Community water system","515","-","Milam","6","24","5"
"TX1010004","CITY OF BELLAIRE","Region 6","Texas","Community water system","22,473","-","Harris","34","3","4"
"TX0450049","COLUMBUS OAKS APARTMENTS","Region 6","Texas","Community water system","96","-","Colorado","6","2","8"
"TX2010011","CROSS ROADS SUD","Region 6","Texas","Community water system","3,081","-","Rusk","26","6","5"
"TX1210060","UPPER JASPER COUNTY WATER AUTHORITY 1","Region 6","Texas","Community water system","2,427","-","Jasper","17","1","8"
"TX1210064","UPPER JASPER COUNTY WATER AUTHORITY 2","Region 6","Texas","Community water system","1,008","-","Jasper","6","1","8"
"TX2370068","PINE GROVE ESTATES WATER SYSTEM","Region 6","Texas","Community water system","240","-","Waller","9","1","8"
"TX2370084","CEDAR CREEK RANCH SUBDIVISION","Region 6","Texas","Community water system","78","-","Waller","9","2","3"
"TX0030023","HUDSON WSC","Region 6","Texas","Community water system","8,512","-","Angelina","34","57","6"
"TX1870009","ONALASKA WSC","Region 6","Texas","Community water system","3,890","-","Polk","44","1","8"
"TX0370055","ALTO RURAL WSC CENTRAL HIGH PLANT","Region 6","Texas","Community water system","1,272","-","Cherokee","13","21","5"
"TX0370015","ALTO RURAL WSC COLDSPRINGS PLANT","Region 6","Texas","Community water system","2,094","-","Cherokee","27","26","5"
"TX0730004","TRI COUNTY SUD","Region 6","Texas","Community water system","5,013","-","Falls","67","98","7"
"TX2020014","BEECHWOOD WSC","Region 6","Texas","Community water system","1,143","-","Sabine","14","12","8"
"TX1580020","CREEK WATER UTILITY","Region 6","Texas","Community water system","180","-","Marion","14","2","7"
"TX0720055","ALTA VISTA MOBILE HOME PARK","Region 6","Texas","Community water system","54","-","Erath","6","154","1"
"TX1280003","CITY OF RUNGE","Region 6","Texas","Community water system","1,500","-","Karnes","13","27","6"
"TX1780006","NUECES COUNTY WCID 4","Region 6","Texas","Community water system","10,383","-","Nueces","24","6","10"
"TX0710002","EL PASO WATER UTILITIES PUBLIC SERVICE B","Region 6","Texas","Community water system","631,442","-","El Paso","616","3","15"
"TX1700042","FLAMINGO LAKES LOT OWNERS ASSOCIATION IN","Region 6","Texas","Community water system","243","-","Montgomery","8","5","5"
"TX1310001","KENEDY COUNTY","Region 6","Texas","Community water system","240","-","Kenedy","11","47","9"
"TX1010016","CITY OF JERSEY VILLAGE","Region 6","Texas","Community water system","7,792","-","Harris","31","7","7"
"TX1330095","VA HOSPITAL KERRVILLE","Region 6","Texas","Community water system","1,000","-","Kerr","8","23","5"
"TX2140016","RIO WSC","Region 6","Texas","Community water system","5,469","-","Starr","13","18","10"
"TX0130058","COUNTRY VILLA MOBILE HOME PARK","Region 6","Texas","Community water system","50","-","Bee","12","244","7"
"TX1390012","PETTY WSC","Region 6","Texas","Community water system","132","-","Lamar","12","14","6"
"TX1040019","LAKESHORE SITES WATER","Region 6","Texas","Community water system","100","-","Haskell","7","133","14"
"TX0610187","CRIPPLE CREEK WSC","Region 6","Texas","Community water system","38","-","Denton","9","32","6"
"TX1013298","NORTH HARRIS COUNTY REGIONAL WATER AUTHO","Region 6","Texas","Community water system","0","-","Harris","60","8","4"
"TX2120026","CITY OF WINONA","Region 6","Texas","Community water system","588","-","Smith","23","104","6"
"TX2330001","DEL RIO UTILITIES COMMISSION","Region 6","Texas","Community water system","36,662","-","Val Verde","64","44","12"
"TX1610016","MATAGORDA COUNTY WCID 2","Region 6","Texas","Community water system","471","-","Matagorda","16","11","6"
"TX1760022","SOUTH NEWTON WSC","Region 6","Texas","Community water system","3,795","-","Newton","26","18","9"
"TX1370005","TEXAS A&M UNIVERSITY KINGSVILLE","Region 6","Texas","Community water system","8,700","-","Kleberg","13","44","8"
"TX0370029","BLACKJACK WSC","Region 6","Texas","Community water system","894","-","Cherokee","16","37","5"
"TX1520232","FULLER MOBILE HOME PARK","Region 6","Texas","Community water system","52","-","Lubbock","12","690","10"
"TX1013586","HARRIS COUNTY MUD 537","Region 6","Texas","Community water system","96","-","Harris","3","0","0"
"TX1012361","HARRIS COUNTY MUD 238","Region 6","Texas","Community water system","7,152","-","Harris","19","2","7"
"TX1840171","HIGHLAND COURT","Region 6","Texas","Community water system","90","-","Parker","8","94","1"
"TX0270021","SILVER CREEK VILLAGE WSC","Region 6","Texas","Community water system","321","-","Burnet","12","59","7"
"TX0940002","CITY OF SEGUIN","Region 6","Texas","Community water system","28,360","-","Guadalupe","33","18","12"
"TX0720028","GREEN CREEK WSC","Region 6","Texas","Community water system","570","-","Erath","4","19","7"
"TX2370085","G & W WSC WOODLAND LAKES WATER SYSTEM","Region 6","Texas","Community water system","84","-","Waller","9","7","5"
"TX2370063","G & W WSC","Region 6","Texas","Community water system","3,123","-","Waller","13","5","8"
"TX2370093","G & W WSC SADDLE CREEK FOREST SUBDIVISIO","Region 6","Texas","Community water system","220","-","Waller","11","2","3"
"TX0930048","G & W WSC FIELD STORE","Region 6","Texas","Community water system","2,888","-","Grimes","11","4","6"
"TX2020055","TIMBERLANE ESTATES PROPERTY OWNERS ASSOC","Region 6","Texas","Community water system","73","-","Sabine","11","10","6"
"TX1160042","SHADY GROVE WSC","Region 6","Texas","Community water system","1,374","-","Hunt","11","7","9"
"TX1840041","ALEDO MOBILE HOME PARK","Region 6","Texas","Community water system","423","-","Parker","17","31","5"
"TX0610011","SOUTH FORK MOBILE HOME PARK","Region 6","Texas","Community water system","1,050","-","Denton","11","8","7"
"TX1440014","WESTWOOD VILLA APARTMENTS","Region 6","Texas","Community water system","66","-","Lee","9","132","7"
"TX1010686","DEER TRAIL MOBILE HOME PARK","Region 6","Texas","Community water system","126","-","Harris","5","88","7"
"TX1750037","NORTH TOWN ACRES","Region 6","Texas","Community water system","480","-","Navarro","4","15","8"
"TX1760001","CITY OF NEWTON","Region 6","Texas","Community water system","2,623","-","Newton","24","7","8"
"TX0220035","STUDY BUTTE TERLINGUA WATER SYSTEM","Region 6","Texas","Community water system","624","-","Brewster","13","23","8"
"TX1700866","MONTGOMERY COUNTY MUD 141","Region 6","Texas","Community water system","20","-","Montgomery","3","0","1"
"TX0730021","WEST BRAZOS WSC","Region 6","Texas","Community water system","2,595","-","Falls","31","9","6"
"TX0190074","LEROYS MOBILE HOME PARK","Region 6","Texas","Community water system","60","-","Bowie","7","229","1"
"TX1290007","CITY OF CRANDALL","Region 6","Texas","Community water system","2,980","-","Kaufman","10","12","7"
"TX0790306","CINCO MUD 2","Region 6","Texas","Community water system","5,163","-","Fort Bend","4","0","9"
"TX0710158","LEE LIMAS MOBILE HOME PARK","Region 6","Texas","Community water system","39","-","El Paso","4","364","11"
"TX1011798","WEST HARRIS COUNTY MUD 9","Region 6","Texas","Community water system","5,961","-","Harris","15","3","7"
"TX1290016","HIGH POINT WATER SUPPLY CORPORATION","Region 6","Texas","Community water system","6,780","-","Kaufman","32","17","10"
"TX1090068","AQUILLA WSD","Region 6","Texas","Community water system","0","-","Hill","24","10","11"
"TX0340041","CITY OF DOMINO","Region 6","Texas","Community water system","303","-","Cass","5","121","5"
"TX1011550","BRIDGESTONE MUD","Region 6","Texas","Community water system","18,922","-","Harris","39","7","6"
"TX1010235","SHELDON ROAD MUD","Region 6","Texas","Community water system","1,662","-","Harris","17","9","7"
"TX1000015","NORTH HARDIN WSC","Region 6","Texas","Community water system","6,506","-","Hardin","24","3","8"
"TX0210002","CITY OF COLLEGE STATION","Region 6","Texas","Community water system","87,330","-","Brazos","35","0","6"
"TX1011612","HARRIS COUNTY MUD 162","Region 6","Texas","Community water system","2,649","-","Harris","19","4","6"
